date,open,high,low,close,adjClose,volume
17-Oct-18,25705.87,25810.09,25479.16,25706.68,25706.68,298210000
16-Oct-18,25351.53,25817.68,25351.53,25798.42,25798.42,305800000
15-Oct-18,25332.46,25482.42,25243.88,25250.55,25250.55,287320000
12-Oct-18,25407.63,25467.55,25000.83,25339.99,25339.99,397510000
11-Oct-18,25518.39,25683.64,24899.77,25052.83,25052.83,522880000
10-Oct-18,26441.73,26487.87,25567.1,25598.74,25598.74,438200000
09-Oct-18,26469.19,26539.94,26324.16,26430.57,26430.57,282560000
08-Oct-18,26399.45,26529.35,26223.09,26486.78,26486.78,273020000
05-Oct-18,26632.77,26676.16,26301.81,26447.05,26447.05,267100000
04-Oct-18,26784.08,26793.82,26471.61,26627.48,26627.48,289600000
03-Oct-18,26833.47,26951.81,26789.08,26828.39,26828.39,280130000
02-Oct-18,26648.91,26824.78,26627.66,26773.94,26773.94,258290000
01-Oct-18,26598.36,26737.98,26596.05,26651.21,26651.21,238320000
28-Sep-18,26407.66,26515.76,26383.57,26458.31,26458.31,264030000
27-Sep-18,26418.27,26557.01,26379.95,26439.93,26439.93,226350000
26-Sep-18,26536.86,26606.09,26349.34,26385.28,26385.28,262620000
25-Sep-18,26601.58,26634.85,26475.58,26492.21,26492.21,234110000
24-Sep-18,26705.25,26709.94,26548.68,26562.05,26562.05,254850000
21-Sep-18,26726.25,26769.16,26680.37,26743.5,26743.5,657620000
20-Sep-18,26519.39,26697.49,26519.39,26656.98,26656.98,260480000
19-Sep-18,26287.84,26464.41,26280.76,26405.76,26405.76,251330000
18-Sep-18,26076.21,26317.34,26076.21,26246.96,26246.96,243000000
17-Sep-18,26151.66,26184.47,26030.35,26062.12,26062.12,230230000
14-Sep-18,26169.56,26211.11,26068.29,26154.67,26154.67,228640000
13-Sep-18,26083.94,26191.64,26067.08,26145.99,26145.99,260800000
12-Sep-18,25989.07,26145.72,25929.43,25998.92,25998.92,282770000
11-Sep-18,25841.14,26019.92,25754.32,25971.06,25971.06,265960000
10-Sep-18,25991.91,26039.96,25854.13,25857.07,25857.07,252170000
07-Sep-18,25951.02,26002.99,25818.39,25916.54,25916.54,281350000
06-Sep-18,25973.02,26073.68,25880.84,25995.87,25995.87,262380000
05-Sep-18,25919.84,26011.22,25871.04,25974.99,25974.99,289210000
04-Sep-18,25916.07,25971.77,25805.95,25952.48,25952.48,254600000
31-Aug-18,25964.85,26028.83,25879.77,25964.82,25964.82,273440000
30-Aug-18,26099.01,26104.37,25934.8,25986.92,25986.92,240440000
29-Aug-18,26082.53,26167.94,26035.3,26124.57,26124.57,214960000
28-Aug-18,26092.7,26122.24,26037.85,26064.02,26064.02,211470000
27-Aug-18,25882.71,26067.57,25882.71,26049.64,26049.64,220510000
24-Aug-18,25688.58,25826.05,25688.58,25790.35,25790.35,200330000
23-Aug-18,25714.86,25762.56,25608.02,25656.98,25656.98,213270000
22-Aug-18,25825.06,25836.16,25722.43,25733.6,25733.6,200480000
21-Aug-18,25786.99,25888.82,25784.9,25822.29,25822.29,241620000
20-Aug-18,25727.7,25790.17,25716.41,25758.69,25758.69,248570000
17-Aug-18,25550.8,25728.16,25521.66,25669.32,25669.32,284160000
16-Aug-18,25294.97,25607.34,25294.97,25558.73,25558.73,342430000
15-Aug-18,25235.37,25235.37,24965.77,25162.41,25162.41,295810000
14-Aug-18,25215.69,25339.51,25201.87,25299.92,25299.92,219210000
13-Aug-18,25327.19,25381.39,25153.93,25187.7,25187.7,219990000
10-Aug-18,25401.19,25401.19,25222.88,25313.14,25313.14,234480000
09-Aug-18,25589.79,25613.31,25492.69,25509.23,25509.23,214970000
08-Aug-18,25615.72,25634.11,25557.48,25583.75,25583.75,217770000
07-Aug-18,25551.65,25692.72,25551.65,25628.91,25628.91,239910000
06-Aug-18,25437.43,25540.02,25381.38,25502.18,25502.18,238990000
03-Aug-18,25360.37,25467.9,25325.17,25462.58,25462.58,239020000
02-Aug-18,25256.45,25360.48,25120.07,25326.16,25326.16,307700000
01-Aug-18,25461.63,25488.8,25278.32,25333.82,25333.82,315880000
31-Jul-18,25345.21,25490.98,25345.21,25415.19,25415.19,348700000
30-Jul-18,25439.32,25500.16,25287.38,25306.83,25306.83,296880000
27-Jul-18,25520.52,25580.22,25370.07,25451.06,25451.06,329680000
26-Jul-18,25468.55,25587.24,25463.16,25527.07,25527.07,297530000
25-Jul-18,25183.7,25432.87,25113.55,25414.1,25414.1,273670000
24-Jul-18,25092.43,25286.62,25092.43,25241.94,25241.94,274940000
23-Jul-18,25036.9,25081.45,24983.33,25044.29,25044.29,228820000
20-Jul-18,25041.14,25124.1,24986.35,25058.12,25058.12,274080000
19-Jul-18,25139.15,25154.17,25052.62,25064.5,25064.5,285760000
18-Jul-18,25133.79,25215.32,25101.12,25199.29,25199.29,252870000
17-Jul-18,25033.92,25155.39,24989.61,25119.89,25119.89,250450000
16-Jul-18,25025.58,25072.41,24979.64,25064.36,25064.36,231270000
13-Jul-18,24926.07,25043.21,24890.06,25019.41,25019.41,255520000
12-Jul-18,24802.9,24939.97,24802.9,24924.89,24924.89,233150000
11-Jul-18,24789.48,24815.16,24663.82,24700.45,24700.45,237370000
10-Jul-18,24806.97,24945.38,24806.97,24919.66,24919.66,235040000
09-Jul-18,24519.2,24796.52,24518.43,24776.59,24776.59,240580000
06-Jul-18,24352.47,24520.29,24281.47,24456.48,24456.48,219450000
05-Jul-18,24285.82,24372.8,24177.44,24356.74,24356.74,237670000
03-Jul-18,24359.39,24444.88,24150.85,24174.82,24174.82,160960000
02-Jul-18,24161.53,24319.42,24077.56,24307.18,24307.18,244110000
29-Jun-18,24323.93,24509.52,24269.71,24271.41,24271.41,329070000
28-Jun-18,24064.19,24308.16,23997.21,24216.05,24216.05,305020000
27-Jun-18,24303.11,24569.02,24115.82,24117.59,24117.59,313790000
26-Jun-18,24281.89,24384.21,24241.22,24283.11,24283.11,301130000
25-Jun-18,24463.73,24463.73,24084.39,24252.8,24252.8,439130000
22-Jun-18,24526.97,24663.18,24526.97,24580.89,24580.89,473970000
21-Jun-18,24639.21,24639.21,24406.63,24461.7,24461.7,349570000
20-Jun-18,24771.17,24804.76,24628.39,24657.8,24657.8,359520000
19-Jun-18,24763.59,24763.59,24567.75,24700.21,24700.21,376380000
18-Jun-18,24944.28,25003.1,24825.77,24987.47,24987.47,337070000
15-Jun-18,25116.71,25130.82,24894.38,25090.48,25090.48,659370000
14-Jun-18,25254.65,25332.5,25138.6,25175.31,25175.31,341170000
13-Jun-18,25328.65,25362.07,25191.42,25201.2,25201.2,329700000
12-Jun-18,25346.82,25364.37,25247.04,25320.73,25320.73,265750000
11-Jun-18,25336.67,25402.83,25290.2,25322.31,25322.31,276740000
08-Jun-18,25209.29,25325.63,25165.7,25316.53,25316.53,317510000
07-Jun-18,25192.14,25326.09,25164.48,25241.41,25241.41,357680000
06-Jun-18,24854.14,25146.46,24854.14,25146.39,25146.39,316090000
05-Jun-18,24820.12,24838.78,24710.82,24799.98,24799.98,306340000
04-Jun-18,24727.55,24859.37,24722.14,24813.69,24813.69,340400000
01-Jun-18,24542.09,24673.6,24542.09,24635.21,24635.21,315710000
31-May-18,24620.79,24620.79,24352.15,24415.84,24415.84,429740000
30-May-18,24467.83,24714.48,24459.09,24667.78,24667.78,324870000
29-May-18,24606.59,24635.18,24247.84,24361.45,24361.45,395810000
25-May-18,24781.29,24824.22,24687.81,24753.09,24753.09,257210000
24-May-18,24877.36,24877.36,24605.9,24811.76,24811.76,347050000
23-May-18,24757.71,24889.46,24667.12,24886.81,24886.81,399610000
22-May-18,25047.55,25064.99,24812.06,24834.41,24834.41,288200000
21-May-18,24883.06,25086.49,24883.06,25013.29,25013.29,308920000
18-May-18,24707.72,24774.97,24664.87,24715.09,24715.09,269700000
17-May-18,24752.4,24839.49,24639.4,24713.98,24713.98,314650000
16-May-18,24722.32,24801.19,24672.79,24768.93,24768.93,280810000
15-May-18,24809.55,24809.55,24629.39,24706.41,24706.41,301900000
14-May-18,24879.37,24994.19,24862.52,24899.41,24899.41,282860000
11-May-18,24758.64,24868.65,24717.5,24831.17,24831.17,274150000
10-May-18,24591.66,24794.99,24575.91,24739.53,24739.53,304210000
09-May-18,24399.18,24586.48,24323.87,24542.54,24542.54,361580000
08-May-18,24341.35,24412.34,24198.34,24360.21,24360.21,344940000
07-May-18,24317.66,24479.45,24263.42,24357.32,24357.32,307670000
04-May-18,23865.22,24333.35,23778.87,24262.51,24262.51,329480000
03-May-18,23836.23,23996.15,23531.31,23930.15,23930.15,389240000
02-May-18,24097.63,24185.52,23886.3,23924.98,23924.98,385350000
01-May-18,24117.29,24117.29,23808.19,24099.05,24099.05,380070000
